threshold,sensitivity,specificity,fpr,architecture
0.5578710679913644,0.11515151515151516,0.919891008174387,0.08010899182561304,logreg_tfidf
0.5576695090662186,0.11515151515151516,0.9193460490463216,0.08065395095367844,logreg_tfidf
0.5574963093124027,0.11515151515151516,0.9188010899182562,0.08119891008174385,logreg_tfidf
0.5574357760607583,0.11515151515151516,0.9182561307901907,0.08174386920980925,logreg_tfidf
0.5574203475979022,0.11515151515151516,0.9177111716621253,0.08228882833787465,logreg_tfidf
0.5567842453630736,0.11515151515151516,0.9171662125340599,0.08283378746594006,logreg_tfidf
0.5566333085831882,0.12121212121212122,0.9171662125340599,0.08283378746594006,logreg_tfidf
0.5562234910321594,0.12121212121212122,0.9166212534059945,0.08337874659400546,logreg_tfidf
0.5561736647294252,0.12121212121212122,0.9160762942779291,0.08392370572207086,logreg_tfidf
0.5558389583645205,0.12121212121212122,0.9155313351498637,0.08446866485013627,logreg_tfidf
0.5555910311228556,0.12121212121212122,0.9149863760217983,0.08501362397820167,logreg_tfidf
0.5551306855016344,0.12121212121212122,0.9144414168937329,0.08555858310626707,logreg_tfidf
0.5548460969516813,0.12121212121212122,0.9138964577656675,0.08610354223433248,logreg_tfidf
0.5536462547484591,0.12121212121212122,0.9133514986376022,0.08664850136239777,logreg_tfidf
0.5535161251961319,0.12727272727272726,0.9133514986376022,0.08664850136239777,logreg_tfidf
0.5533802080650873,0.12727272727272726,0.9128065395095368,0.08719346049046317,logreg_tfidf
0.5532605066452252,0.12727272727272726,0.9122615803814714,0.08773841961852857,logreg_tfidf
0.5524626319431714,0.12727272727272726,0.911716621253406,0.08828337874659398,logreg_tfidf
0.552003967490746,0.12727272727272726,0.9111716621253406,0.08882833787465938,logreg_tfidf
0.551506247664311,0.12727272727272726,0.9106267029972752,0.08937329700272478,logreg_tfidf
0.551444219675118,0.12727272727272726,0.9100817438692098,0.08991825613079019,logreg_tfidf
0.5510297871342293,0.13333333333333333,0.9100817438692098,0.08991825613079019,logreg_tfidf
0.5507292905231,0.13333333333333333,0.9095367847411444,0.09046321525885559,logreg_tfidf
0.5504034439183279,0.13333333333333333,0.908991825613079,0.09100817438692099,logreg_tfidf
0.5496910097928235,0.13333333333333333,0.9084468664850136,0.0915531335149864,logreg_tfidf
0.5496494873682802,0.13333333333333333,0.9079019073569482,0.0920980926430518,logreg_tfidf
0.5496322943437196,0.13333333333333333,0.9073569482288828,0.0926430517711172,logreg_tfidf
0.5493812106000693,0.13333333333333333,0.9068119891008174,0.0931880108991826,logreg_tfidf
0.5485034628324233,0.13333333333333333,0.906267029972752,0.09373297002724801,logreg_tfidf
0.5482995703512343,0.13333333333333333,0.9057220708446867,0.0942779291553133,logreg_tfidf
0.5482684968856875,0.13333333333333333,0.9051771117166213,0.0948228882833787,logreg_tfidf
0.5481861698250513,0.13333333333333333,0.9046321525885559,0.0953678474114441,logreg_tfidf
0.5478357530576397,0.13333333333333333,0.9040871934604905,0.09591280653950951,logreg_tfidf
